annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction
ANO000076,2023-11-14,Beau Appartement Kenitra,Kenitra,,Appartement,Vente,680674.07,86.61,1.0,1.0,0.0,2001.0
ANO000887,2023-05-25,Beau Appartement Oujda,Oujda,,Appartement,Vente,2068735.74,98.83,,1.0,0.0,2000.0
ANO000869,2023-10-14,Appartement à vente - Casablanca,casablanca,Bourgogne,Appartement,Vente,475078.55,80.39,1.0,1.0,,1990.0
ANO000111,2023-09-07,Villa 178m² Malabata,Tanger,Malabata,Villa,Location,23926.52,178.22,4.0,2.0,0.0,2010.0
ANO000271,2024-11-26,Villa à location - Agadir,Agadir,,Villa,Location,22878.77,214.82,4.0,3.0,0.0,2021.0
ANO000349,2024-02-09,Appartement moderne Rabat,Rabat,Souissi,Appartement,Vente,529284.72,107.09,2.0,2.0,4.0,2009.0
ANO000376,2024-08-05,Appartement 92m² Kenitra,Kenitra,,Appartement,Location,1649.75,92.57,2.0,,1.0,2003.0
ANO000057,2024-01-17,Beau Duplex Marrakech,Marrakech,,Duplex,Vente,1652767.13,112.31,4.0,3.0,0.0,
ANO000083,2024-06-15,Beau Appartement Agadir,Agadir,Centre,Appartement,Location,1972.03,68.67,,,0.0,2024.0
ANO000133,2023-11-03,Villa 358m² Hivernage,Marrakech,Hivernage,Villa,Vente,1343432.74,358.31,3.0,1.0,,2009.0
ANO000971,2024-08-25,Appartement à vente - Rabat,Rabat,Hassan,Appartement,Vente,485759.79,93.96,3.0,2.0,0.0,1989.0
ANO000795,2023-04-16,Appartement 83m² Zouagha,Fès,Zouagha,Appartement,Vente,591254.55,83.78,4.0,3.0,2.0,2000.0
ANO000731,2024-06-18,Appartement moderne Kenitra,Kenitra,,Appartement,Vente,358225.08,96.55,2.0,1.0,0.0,2024.0
ANO000623,2024-01-27,Beau Appartement Tanger,Tanger,,Appartement,Location,9652.07,113.17,2.0,2.0,,2001.0
ANO000049,2024-05-08,Terrain moderne Agadir,Agadir,Centre,Terrain,Vente,877964.84,393.82,0.0,,0.0,2000.0
ANO000010,2024-08-07,Terrain moderne Tétouan,Tétouan,M'diq,Terrain,Vente,912709.41,227.92,0.0,,0.0,2007.0
ANO000579,2023-06-12,Terrain à vente - Meknès,Meknès,Ville Nouvelle,Terrain,Vente,1039982.57,106.04,0.0,0.0,0.0,2001.0
ANO000338,2024-04-06,Beau Appartement Tanger,Tanger,,Appartement,Vente,2079039.84,136.88,2.0,2.0,4.0,2004.0
ANO000495,2023-04-24,Beau Appartement Tanger,TANGER,Iberia,Appartement,Vente,757235.66,75.01,2.0,1.0,4.0,
ANO000310,2024-03-22,Beau Duplex Agadir,Agadir,,Duplex,Location,8105.31,228.28,,1.0,2.0,2009.0
ANO001126,2024-03-23,Duplex à vente - Oujda,Oujda,Hay Qods,Duplex,Vente,1185582.85,136.01,3.0,1.0,3.0,2002.0
ANO001155,2023-11-11,Beau Appartement Tanger,Tanger,Malabata,Appartement,Vente,568803.25,110.59,1.0,1.0,4.0,2011.0
ANO001255,2024-05-27,Beau Appartement Meknès,Meknès,Ville Nouvelle,Appartement,Vente,452438.28,105.58,2.0,1.0,7.0,2011.0
ANO000705,2023-03-23,Appartement à vente - Kenitra,Kenitra,Hay Essalam,Appartement,Vente,554910.3,59.95,2.0,1.0,1.0,2015.0
ANO000628,2024-05-03,Duplex moderne Marrakech,marrakech,Gueliz,Duplex,Vente,2769349.69,88.28,2.0,2.0,2.0,2005.0
ANO001200,2024-11-02,Appartement 93m² Californie,Casablanca,Californie,Appartement,Vente,670856.0,93.4,,1.0,4.0,1996.0
ANO000246,2023-12-30,Terrain à vente - Agadir,Agadir,Centre,Terrain,Vente,941779.24,330.72,0.0,0.0,,2017.0
ANO000272,2023-02-01,Beau Villa Tanger,Tanger,,Villa,Location,9193.11,332.55,3.0,2.0,,
ANO000061,2023-05-21,Appartement à location - Agadir,Agadir,Talborjt,Appartement,Location,2500.32,63.57,2.0,2.0,0.0,2001.0
ANO001079,2024-09-07,Terrain moderne Marrakech,Marrakech,,Terrain,Location,1663.45,322.74,0.0,0.0,0.0,2018.0
ANO001047,2023-09-18,Villa 228m² Ville Nouvelle,Fès,Ville Nouvelle,Villa,Location,26840.83,228.59,4.0,3.0,0.0,
ANO000825,2023-07-29,Appartement moderne Rabat,Rabat,Hay Riad,Appartement,Vente,1685605.59,50.47,3.0,,6.0,2004.0
ANO000073,2023-02-18,Beau Appartement Tanger,Tanger,,Appartement,Location,1829.04,79.08,2.0,2.0,,2006.0
ANO001266,2023-12-17,Appartement moderne Rabat,Rabat,Hay Riad,Appartement,Vente,1869755.58,80.89,1.0,1.0,5.0,2003.0
ANO000033,,Beau Villa Tanger,Tanger,Iberia,Villa,Location,9392.24,270.88,3.0,1.0,0.0,2010.0
ANO001482,2023-06-27,Appartement 36m² M'diq,Tétouan,M'diq,Appartement,Vente,2272092.08,36.58,,,1.0,2003.0
ANO000662,2023-06-03,Appartement 108m² Talborjt,Agadir,Talborjt,Appartement,Vente,2344957.39,108.83,2.0,2.0,2.0,2014.0
ANO001090,2024-08-24,Villa 268m² Malabata,Tanger,Malabata,Villa,Vente,2010996.05,268.52,6.0,3.0,0.0,2015.0
ANO001112,2024-03-20,Villa à vente - Oujda,Oujda,Hay Qods,Villa,Vente,2487035.61,361.97,5.0,2.0,0.0,1999.0
ANO000985,2023-05-07,Appartement à location - Oujda,Oujda,Centre,Appartement,Location,8746.67,123.03,3.0,2.0,4.0,2002.0
ANO000248,2023-05-29,Appartement moderne Tétouan,Tétouan,M'diq,Appartement,Vente,1488169.21,69.38,1.0,1.0,6.0,2010.0
ANO000157,2024-10-19,Beau Bureau Kenitra,Kenitra,Hay Essalam,Bureau,Vente,987799.54,96.97,0.0,0.0,3.0,2007.0
ANO001332,2024-03-10,Appartement à vente - Oujda,Oujda,Centre,Appartement,Vente,640131.93,33.37,3.0,2.0,0.0,2010.0
ANO000249,2023-07-12,Villa 191m² Ocean,RABAT,Ocean,Villa,Vente,6776488.53,191.94,3.0,2.0,0.0,2002.0
ANO000942,2023-01-18,Villa à vente - Meknès,meknès,Ville Nouvelle,Villa,Vente,3892215.23,245.81,5.0,3.0,0.0,2023.0
ANO001394,2023-09-12,Appartement 91m² M'diq,Tétouan,M'diq,Appartement,Vente,1862848.46,91.96,2.0,1.0,5.0,2005.0
ANO000064,,Appartement moderne Tétouan,Tétouan,,Appartement,Vente,368218.33,73.84,2.0,1.0,,2016.0
ANO000558,2023-04-10,Villa à location - Kenitra,Kenitra,Centre,Villa,Location,8066.35,218.66,5.0,,0.0,2002.0
ANO000746,2023-09-04,Appartement à vente - Kenitra,Kenitra,Centre,Appartement,Vente,637691.69,85.36,2.0,1.0,2.0,2002.0
ANO001223,2024-10-20,Beau Appartement Casablanca,Casablanca,Ain Diab,Appartement,Vente,637765.63,99.76,4.0,3.0,4.0,1997.0
ANO000830,2023-06-19,Appartement 85m² Meknès,Meknès,,Appartement,Vente,544550.65,85.63,3.0,2.0,0.0,1994.0
ANO000606,2023-07-01,Appartement moderne Tétouan,Tétouan,Centre,Appartement,Vente,443056.93,31.2,3.0,2.0,5.0,2004.0
ANO000604,2023-06-29,Villa 211m² Kenitra,Kenitra,,Villa,Vente,2647519.16,211.36,4.0,3.0,0.0,
ANO001442,2024-02-25,Appartement 65m² Californie,CASABLANCA,Californie,Appartement,Vente,420798.5,65.94,4.0,,,2015.0
ANO000955,2023-12-29,Appartement à vente - Tétouan,Tétouan,Centre,Appartement,Vente,417724.94,102.03,2.0,2.0,3.0,2013.0
ANO001270,2023-05-16,Appartement 101m² Medina,Marrakech,Medina,Appartement,,1212598.31,101.37,3.0,1.0,0.0,2016.0
ANO000561,2024-01-24,Beau Villa Agadir,Agadir,Hay Mohammadi,Villa,Vente,6605595.14,248.06,6.0,4.0,0.0,2002.0
ANO001003,2024-10-13,Beau Appartement Agadir,Agadir,Talborjt,Appartement,Vente,2194414.52,46.32,,,,2018.0
ANO001293,2024-02-26,Villa à vente - Meknès,Meknès,Ville Nouvelle,Villa,Vente,7425023.74,269.44,4.0,3.0,0.0,1997.0
ANO000063,2024-06-06,Appartement à location - Tanger,Tanger,Iberia,Appartement,Location,2427.15,83.18,2.0,1.0,4.0,2003.0
ANO000177,2023-02-10,Beau Appartement Agadir,Agadir,Centre,Appartement,Vente,2103889.0,12.0,3.0,2.0,6.0,2015.0
ANO001013,2024-11-17,Beau Villa Tétouan,Tétouan,Centre,Villa,Vente,2028725.4,263.64,4.0,3.0,0.0,2002.0
ANO001083,2023-12-04,Appartement à vente - Tétouan,Tétouan,,Appartement,Vente,602956.86,66.67,4.0,3.0,3.0,2011.0
ANO001040,2023-11-03,Appartement 111m² Iberia,Tanger,Iberia,Appartement,Vente,459305.02,111.22,2.0,1.0,0.0,2023.0
ANO000596,2023-08-09,Appartement moderne Tétouan,Tétouan,M'diq,Appartement,Vente,375093.82,77.27,2.0,1.0,4.0,
ANO001027,2024-05-27,Terrain à vente - Oujda,oujda,Hay Qods,Terrain,Vente,870207.34,270.18,0.0,,0.0,2019.0
ANO000264,2023-12-08,Beau Villa Oujda,Oujda,Centre,Villa,Vente,1369519.53,284.37,5.0,2.0,0.0,
ANO001467,2024-07-06,Beau Appartement Casablanca,Casablanca,,Appartement,Vente,679606.73,108.57,2.0,2.0,2.0,2007.0
ANO001248,2023-03-19,Beau Appartement Fès,Fès,,Appartement,Vente,2208511.96,93.04,3.0,2.0,,2002.0
ANO000721,2023-12-01,Beau Villa Tanger,Tanger,Centre Ville,Villa,Vente,1644271.02,269.72,6.0,3.0,,2013.0
ANO001375,2024-05-07,Beau Villa Tanger,Tanger,Centre Ville,Villa,Location,10715.58,266.61,4.0,2.0,0.0,2012.0
ANO000656,2023-03-19,Beau Bureau Casablanca,Casablanca,Hay Mohammadi,Bureau,Vente,1235832.27,112.11,0.0,0.0,7.0,
ANO000624,2024-11-10,Villa à vente - Meknès,Meknès,Hamria,Villa,Vente,1994592.86,161.54,6.0,4.0,0.0,
ANO000763,2024-09-16,Beau Appartement Casablanca,Casablanca,Hay Mohammadi,Appartement,Vente,644006.86,78.71,4.0,3.0,0.0,
ANO000958,2023-10-27,Appartement à vente - Tétouan,Tétouan,M'diq,Appartement,Vente,605006.4,32.82,18.0,9.0,5.0,
ANO000653,2024-03-03,Beau Appartement Marrakech,Marrakech,Medina,Appartement,Vente,293719.09,163.44,4.0,2.0,4.0,
ANO001182,2023-11-02,Appartement à vente - Fès,Fès,,Appartement,Vente,420714.87,119.41,2.0,2.0,2.0,
ANO000152,2024-08-04,Beau Bureau Casablanca,Casablanca,Hay Mohammadi,Bureau,Location,5606.47,98.79,0.0,0.0,,1988.0
ANO001431,2024-08-08,Villa 215m² M'diq,Tétouan,M'diq,Villa,Location,9817.22,215.58,6.0,3.0,0.0,1998.0
ANO000545,2024-07-08,Beau Villa Tétouan,Tétouan,Centre,Villa,Location,7512.9,332.4,4.0,2.0,0.0,
ANO000352,,Villa moderne Casablanca,Casablanca,Hay Mohammadi,Villa,Vente,6391010.65,205.98,5.0,3.0,0.0,1989.0
ANO001167,2023-10-17,Villa 221m² Tétouan,Tétouan,,Villa,Vente,2108424.76,221.47,6.0,3.0,0.0,2019.0
ANO001108,2023-03-08,Terrain moderne Meknès,Meknès,Hamria,Terrain,Vente,528779.51,114.12,0.0,,0.0,2012.0
ANO000893,2023-04-09,Terrain à vente - Tétouan,Tétouan,Centre,Terrain,Vente,904895.01,112.22,0.0,0.0,0.0,2010.0
ANO000142,2023-05-26,Villa à vente - Agadir,AGADIR,,Villa,Vente,7457356.43,301.63,3.0,1.0,0.0,2020.0
ANO001486,2024-06-09,Appartement moderne Marrakech,MARRAKECH,Hivernage,Appartement,Location,8461.96,56.07,4.0,3.0,,1999.0
ANO001470,2023-05-10,Appartement à vente - Oujda,Oujda,,Appartement,Vente,503806.85,98.52,2.0,2.0,4.0,2017.0
ANO000578,2024-03-17,Terrain 297m² Hamria,Meknès,Hamria,Terrain,Vente,695204.96,297.67,0.0,0.0,,2007.0
ANO000245,,Bureau à vente - Kenitra,Kenitra,Centre,Bureau,Vente,1363301.1,51.9,0.0,0.0,,2018.0
ANO000263,2023-12-02,Terrain moderne Marrakech,Marrakech,Gueliz,Terrain,Location,4200.71,355.1,0.0,,0.0,2009.0
ANO001310,2024-08-26,Beau Bureau Agadir,Agadir,,Bureau,Vente,1384993.45,72.83,0.0,0.0,3.0,2011.0
ANO001101,2023-06-10,Appartement moderne Marrakech,Marrakech,Medina,Appartement,Vente,590626.35,61.55,1.0,1.0,0.0,2011.0
ANO000881,2024-09-23,Appartement moderne Marrakech,Marrakech,Medina,Appartement,Location,10894.89,79.55,1.0,1.0,0.0,2003.0
ANO000088,2023-04-10,Villa moderne Meknès,Meknès,Ville Nouvelle,Villa,Vente,2170237.32,15.0,3.0,2.0,0.0,2001.0
ANO001299,2023-08-09,Villa 330m² Centre,Kenitra,Centre,Villa,Vente,5410420.86,330.13,5.0,2.0,0.0,2021.0
ANO000826,2024-05-01,Appartement moderne Casablanca,casablanca,,Appartement,,2288625.0,79.23,1.0,1.0,3.0,2021.0
ANO000551,2024-04-30,Appartement moderne Casablanca,Casablanca,Bourgogne,Appartement,Vente,2231853.27,93.14,3.0,2.0,,2002.0
ANO000106,2024-11-18,Bureau moderne Kenitra,Kenitra,Centre,Bureau,Vente,1208401.54,147.28,0.0,0.0,1.0,2007.0
ANO000410,2023-07-18,Appartement à location - Meknès,Meknès,,Appartement,Location,2129.44,109.1,,1.0,,2024.0
ANO000768,2023-08-09,Appartement moderne Tétouan,Tétouan,Centre,Appartement,Vente,430232.72,75.4,,3.0,0.0,2012.0
ANO000816,,Beau Terrain Marrakech,Marrakech,Medina,Terrain,Vente,879046.16,335.31,0.0,0.0,0.0,2008.0
ANO000077,2024-01-12,Beau Villa Kenitra,Kenitra,Centre,Villa,Vente,4927044.44,304.37,4.0,3.0,0.0,2004.0
ANO001100,2023-10-20,Beau Villa Kenitra,Kenitra,Hay Essalam,Villa,Location,6908.99,157.73,5.0,3.0,0.0,2019.0
ANO001097,2024-07-22,Appartement 77m² Oujda,oujda,,Appartement,Vente,1748906.44,77.8,2.0,1.0,,2021.0
ANO000381,2024-09-26,Terrain à vente - Rabat,Rabat,,Terrain,Vente,710730.95,465.08,0.0,0.0,0.0,1997.0
ANO000205,2024-11-06,Villa 159m² Kenitra,Kenitra,,Villa,Location,9359.94,159.96,3.0,2.0,0.0,2024.0
ANO000651,2023-04-10,Appartement à vente - Casablanca,casablanca,Non spécifié,Appartement,Vente,337236.1,116.55,4.0,2.0,2.0,
ANO000836,,Appartement moderne Meknès,Meknès,,Appartement,Vente,450950.74,158.73,,,7.0,
ANO000508,2024-07-13,Appartement moderne Tanger,Tanger,Iberia,Appartement,Vente,619851.72,79.34,2.0,2.0,,2002.0
ANO000852,2023-11-09,Appartement moderne Fès,Fès,,Appartement,Vente,596753.7,63.29,4.0,3.0,1.0,2008.0
ANO000436,2024-03-10,Beau Appartement Kenitra,Kenitra,Centre,Appartement,Vente,1640612.81,85.7,2.0,1.0,4.0,2009.0
ANO000213,2024-01-22,Terrain à location - Tétouan,Tétouan,Centre,Terrain,Location,4187.8,308.8,0.0,0.0,0.0,1999.0
ANO001481,2024-09-29,Villa 267m² Talborjt,Agadir,Talborjt,Villa,Location,6086.13,267.85,5.0,2.0,0.0,2014.0
ANO001455,2024-11-16,Appartement 114m² Targa,MARRAKECH,Targa,Appartement,Vente,2110640.31,114.89,3.0,2.0,0.0,2005.0
ANO000094,2023-06-11,Appartement à vente - Meknès,Meknès,Ville Nouvelle,Appartement,Vente,1845874.56,87.84,4.0,2.0,2.0,2015.0
ANO001410,2024-11-21,Beau Villa Tanger,tanger,Iberia,Villa,Vente,6629558.41,272.13,4.0,3.0,0.0,2010.0
ANO000870,2023-01-02,Bureau à vente - Tétouan,Tétouan,M'diq,Bureau,Vente,317773.58,155.88,0.0,,1.0,2020.0
ANO000684,2023-05-02,Appartement à vente - Meknès,Meknès,,Appartement,Vente,568622.88,105.63,2.0,2.0,3.0,2003.0
ANO001028,2023-03-16,Villa 92m² Centre,Agadir,Centre,Villa,Vente,2270179.93,92.63,4.0,,0.0,2001.0
ANO000648,2023-07-31,Appartement 91m² Hamria,Meknès,Hamria,Appartement,Location,2012.01,91.73,3.0,2.0,1.0,2007.0
ANO000948,2023-10-12,Villa à vente - Tétouan,Tétouan,Centre,Villa,Vente,1441678.73,368.15,,3.0,0.0,2000.0
ANO000715,2024-06-23,Beau Villa Marrakech,Marrakech,,Villa,Vente,2286670.83,269.52,3.0,2.0,0.0,
ANO001134,2024-09-02,Appartement moderne Casablanca,Casablanca,Maarif,Appartement,Vente,501472.31,97.29,,1.0,,2008.0
ANO001077,2024-04-07,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Location,2574.09,84.02,2.0,2.0,5.0,2006.0
ANO000291,2023-02-08,Beau Villa Tétouan,Tétouan,M'diq,Villa,Vente,5734579.16,186.14,4.0,2.0,0.0,
ANO001444,,Villa à vente - Tanger,Tanger,Centre Ville,Villa,Vente,5397307.46,304.51,6.0,3.0,0.0,2000.0
ANO001447,,Beau Appartement Oujda,Oujda,,,Location,1209.57,77.07,2.0,2.0,2.0,2017.0
ANO001487,2023-01-12,Villa 302m² Malabata,Tanger,Malabata,,Location,14690.93,302.96,5.0,2.0,0.0,2019.0
ANO000702,2024-09-21,Bureau moderne Meknès,meknès,Hamria,Bureau,Vente,1650173.91,72.42,0.0,0.0,7.0,2023.0
ANO000521,2023-07-28,Appartement moderne Marrakech,Marrakech,,,Location,2189.74,66.32,1.0,1.0,3.0,1990.0
ANO000499,2024-12-13,Appartement 135m² Meknès,Meknès,,Appartement,Location,2940.21,135.15,3.0,2.0,9.0,2024.0
ANO001377,2023-10-07,Bureau à vente - Marrakech,Marrakech,Medina,Bureau,Vente,905919.59,186.25,,0.0,5.0,2008.0
ANO000228,2023-12-05,Appartement 71m² Hassan,Rabat,Hassan,Appartement,Location,1658.06,71.89,3.0,1.0,0.0,
ANO000854,2023-12-03,Appartement à vente - Tanger,Tanger,Centre Ville,Appartement,Vente,2369708.06,59.65,2.0,2.0,0.0,2010.0
ANO001260,2024-08-15,Appartement moderne Rabat,rabat,Hassan,Appartement,Vente,402586.74,33.11,2.0,2.0,3.0,1998.0
ANO000003,2024-12-22,Beau Duplex Rabat,RABAT,Hay Riad,Duplex,Location,10990.11,188.37,3.0,1.0,5.0,1992.0
ANO000223,2024-11-01,Villa moderne Meknès,Meknès,Hamria,Villa,Vente,2072511.39,370.32,3.0,2.0,0.0,1988.0
ANO001160,2023-07-21,Appartement à location - Kenitra,Kenitra,Hay Essalam,Appartement,Location,1189.29,113.84,2.0,1.0,2.0,2021.0
ANO000712,2024-01-12,Bureau à location - Casablanca,Casablanca,Ain Diab,Bureau,Location,5746.9,105.84,0.0,0.0,8.0,1991.0
ANO000019,2024-07-03,Beau Bureau Fès,Fès,Ville Nouvelle,Bureau,Vente,1612399.81,157.25,0.0,0.0,6.0,1987.0
ANO000253,2024-07-13,Appartement à vente - Marrakech,Marrakech,Medina,Appartement,Vente,609198.15,89.62,2.0,1.0,4.0,2003.0
ANO001305,2024-01-26,Appartement 12m² Medina,MARRAKECH,Medina,Appartement,Location,9615.15,12.0,1.0,,2.0,1998.0
ANO001234,2024-06-10,Villa 335m² Iberia,Tanger,Iberia,Villa,Location,8354.56,335.21,6.0,4.0,0.0,2021.0
ANO001418,2023-08-12,Appartement à vente - Kenitra,Kenitra,Hay Essalam,Appartement,Vente,2084267.39,90.24,4.0,,1.0,2001.0
ANO000186,2024-11-19,Beau Villa Marrakech,Marrakech,Hivernage,Villa,,1994061.52,210.99,4.0,3.0,,
ANO001420,2023-05-17,Villa 242m² Maarif,casablanca,Maarif,Villa,Vente,2912247.91,242.66,5.0,3.0,0.0,1986.0
ANO001055,2023-10-22,Appartement 67m² Hassan,Rabat,Hassan,Appartement,Vente,494909.16,67.63,4.0,2.0,2.0,1982.0
ANO001334,2023-10-02,Villa moderne Kenitra,Kenitra,Centre,Villa,Location,120.0,180.92,5.0,3.0,0.0,2009.0
ANO000418,2024-05-24,Duplex 50m² Rabat,Rabat,,Duplex,Location,9200.47,50.31,4.0,2.0,,2005.0
ANO001294,2024-08-11,Bureau 132m² Medina,Marrakech,Medina,Bureau,Vente,1121487.74,132.07,,0.0,6.0,2011.0
ANO000239,2024-12-20,Villa moderne Tétouan,Tétouan,Centre,Villa,Vente,5943547.95,338.26,3.0,2.0,0.0,
ANO000020,2024-12-26,Villa à location - Meknès,Meknès,,Villa,Location,22144.73,276.5,5.0,3.0,0.0,2017.0
ANO001298,2024-08-14,Beau Terrain Kenitra,Kenitra,,Terrain,Vente,974771.4,204.01,0.0,0.0,0.0,1994.0
ANO001309,2023-12-22,Villa à vente - Meknès,Meknès,,Villa,Vente,2068670.24,223.09,5.0,2.0,,2017.0
ANO001277,2023-06-17,Terrain à location - Kenitra,Kenitra,,Terrain,Location,4618.27,357.71,0.0,0.0,0.0,2008.0
ANO001355,2024-12-26,Villa moderne Casablanca,Casablanca,,Villa,Location,18294.54,2500.0,5.0,3.0,0.0,1985.0
ANO000450,2023-05-17,Appartement à vente - Meknès,Meknès,Ville Nouvelle,Appartement,Vente,2373727.96,50.83,4.0,2.0,2.0,2008.0
ANO000464,2024-08-06,Beau Appartement Tétouan,tétouan,Centre,Appartement,Vente,459589.86,96.5,4.0,3.0,,2004.0
ANO000913,2023-08-05,Appartement moderne Fès,Fès,,Appartement,,7463.78,93.56,1.0,1.0,1.0,2023.0
ANO000396,2024-05-04,Appartement moderne Rabat,Rabat,Hassan,,Vente,662892.54,60.44,,1.0,2.0,1996.0
ANO000270,2023-04-22,Appartement 116m² M'diq,Tétouan,M'diq,Appartement,Vente,492550.17,116.39,2.0,1.0,4.0,2002.0
ANO000843,2023-05-08,Appartement à location - Tétouan,Tétouan,,Appartement,Location,8672.15,100.17,4.0,2.0,1.0,2024.0
ANO000943,2024-11-11,Appartement moderne Tétouan,Tétouan,M'diq,Appartement,Vente,2498756.69,83.45,,1.0,0.0,2017.0
ANO000138,2023-09-23,Villa moderne Marrakech,Marrakech,Medina,Villa,Vente,4313036.86,127.27,4.0,2.0,0.0,
ANO000382,2024-09-27,Beau Terrain Oujda,Oujda,Centre,Terrain,Vente,837672.94,279.23,0.0,0.0,0.0,2010.0
ANO001477,2023-09-11,Beau Appartement Fès,Fès,Ville Nouvelle,Appartement,Location,8163.98,72.93,,1.0,1.0,1973.0
ANO000439,2024-02-16,Appartement moderne Fès,fès,,Appartement,Vente,2004141.05,52.2,1.0,1.0,1.0,1984.0
ANO000330,2024-05-27,Beau Bureau Rabat,Rabat,Ocean,Bureau,Location,6203.78,111.16,0.0,0.0,1.0,2000.0
ANO000105,2023-03-01,Villa 315m² Hay Essalam,Kenitra,Hay Essalam,Villa,Vente,2612708.17,315.08,,3.0,0.0,2020.0
ANO000421,,Duplex moderne Tétouan,Tétouan,M'diq,Duplex,Vente,2134996.15,153.8,3.0,1.0,1.0,2014.0
ANO001180,2024-07-17,Appartement à vente - Casablanca,Casablanca,Californie,Appartement,Vente,452511.72,83.77,3.0,1.0,2.0,1997.0
ANO000378,2023-11-20,Beau Appartement Casablanca,Casablanca,Hay Mohammadi,Appartement,Vente,600630.49,125.34,2.0,1.0,0.0,2006.0
ANO000680,2024-07-18,Appartement moderne Kenitra,Kenitra,,Appartement,Vente,488924.36,84.36,2.0,2.0,3.0,1995.0
ANO000950,2024-11-06,Appartement 69m² Centre,Tétouan,Centre,Appartement,Vente,449528.51,69.8,2.0,1.0,0.0,2005.0
ANO001120,2024-03-17,Villa à vente - Agadir,AGADIR,,Villa,Vente,2806898.86,286.65,3.0,2.0,0.0,2002.0
ANO001254,2023-03-24,Appartement moderne Tétouan,Tétouan,,Appartement,Vente,547326.52,93.05,2.0,1.0,3.0,2009.0
ANO001136,2023-08-12,Villa 304m² Hay Riad,Rabat,Hay Riad,Villa,Vente,2201630.87,304.57,,3.0,0.0,2001.0
ANO000297,2023-09-02,Beau Appartement Rabat,Rabat,Hay Riad,Appartement,,620878.58,112.72,2.0,2.0,0.0,2012.0
ANO000827,2023-03-11,Beau Villa Tétouan,Tétouan,,Villa,Vente,1530697.1,305.43,3.0,1.0,0.0,2005.0
ANO000456,2024-03-14,Beau Villa Kenitra,Kenitra,Centre,Villa,Vente,5762205.64,247.82,,,0.0,2002.0
ANO000482,2023-03-17,Appartement à vente - Oujda,Oujda,Centre,Appartement,Vente,1481267.22,94.99,2.0,1.0,,2004.0
ANO000694,2024-10-18,Appartement moderne Casablanca,Casablanca,,Appartement,Vente,1819924.29,85.01,3.0,2.0,2.0,2009.0
ANO000416,2023-05-06,Terrain moderne Kenitra,Kenitra,,,Vente,432817.92,304.09,0.0,0.0,0.0,2003.0
ANO000085,2023-11-23,Terrain moderne Fès,Fès,Medina,Terrain,Vente,1436646.86,423.9,0.0,0.0,0.0,1977.0
ANO001491,2023-01-10,Appartement moderne Casablanca,Casablanca,Ain Diab,Appartement,Vente,588782.26,117.1,2.0,2.0,1.0,2019.0
ANO000973,2024-12-28,Appartement à vente - Tétouan,Tétouan,,Appartement,Vente,528932.33,101.72,1.0,1.0,4.0,
ANO001412,2023-11-21,Terrain à vente - Tétouan,Tétouan,M'diq,Terrain,Vente,45000.0,112.44,0.0,0.0,0.0,2000.0
ANO000668,2023-01-12,Appartement 65m² Hay Mohammadi,Agadir,Hay Mohammadi,Appartement,Vente,532657.76,65.19,3.0,2.0,3.0,2007.0
ANO000144,2024-12-22,Appartement moderne Tétouan,tétouan,Centre,Appartement,Vente,338951.26,55.42,2.0,1.0,,
ANO000729,2023-10-23,Appartement à vente - Agadir,Agadir,Talborjt,Appartement,Vente,284576.57,123.34,1.0,1.0,8.0,1998.0
ANO000525,2024-08-05,Appartement à vente - Fès,Fès,Medina,Appartement,Vente,585226.95,51.09,,2.0,0.0,2006.0
ANO001071,2023-02-25,Villa moderne Tétouan,Tétouan,M'diq,Villa,Vente,7775240.5,155.76,4.0,2.0,0.0,2023.0
ANO000023,2024-12-05,Terrain 420m² Ain Diab,Casablanca,Ain Diab,Terrain,Vente,778396.96,420.42,0.0,0.0,0.0,2005.0
ANO000681,2024-07-06,Villa 217m² Medina,Marrakech,Medina,Villa,Location,19831.72,217.26,5.0,2.0,0.0,2005.0
ANO000159,2024-11-24,Bureau moderne Tétouan,tétouan,Centre,Bureau,Vente,1857987.09,110.04,0.0,0.0,1.0,2014.0
ANO000531,,Appartement moderne Tétouan,Tétouan,,Appartement,Vente,421343.32,15.0,4.0,2.0,6.0,2013.0
ANO001369,2024-09-07,Beau Appartement Rabat,Rabat,Hay Riad,Appartement,Vente,542483.25,91.08,3.0,1.0,0.0,
ANO000568,2023-12-22,Appartement 100m² Oujda,Oujda,,Appartement,Location,2434.81,100.87,25.0,13.0,6.0,2018.0
ANO000666,2023-09-30,Terrain 296m² Hassan,Rabat,Hassan,,Vente,1121045.07,296.82,0.0,0.0,0.0,1986.0
ANO001152,2023-05-27,Appartement 15m² Meknès,Meknès,,Appartement,Location,7103.03,15.0,3.0,2.0,0.0,2024.0
ANO001099,2023-04-25,Duplex moderne Tétouan,Tétouan,Centre,Duplex,Vente,1075787.01,96.23,2.0,2.0,5.0,
ANO001128,2024-12-17,Terrain à vente - Casablanca,Casablanca,Bourgogne,Terrain,Vente,1157164.58,325.51,0.0,0.0,0.0,2015.0
ANO001177,2024-06-22,Appartement à vente - Tanger,Tanger,Iberia,Appartement,Vente,330198.13,58.72,,2.0,6.0,2021.0
